tweet_id,author_id,created_at,text
17227,119793,Tue Oct 31 13:26:13 +0000 2017,"@AmazonHelp This is very irritating. When I request a call, each time on the call it says, you don't have any order. For more info visit website. Poor!"
17229,119793,Tue Oct 31 07:31:26 +0000 2017,"@AmazonHelp I am unable to drop you a mail through this link as there's no email id associated with this account, it's a mobile account. Facing trouble."
17231,119793,Tue Oct 31 06:43:31 +0000 2017,@115850 I wish to close my account with you as I have another Amazon account operational now. Please get back to me on how to close it.
17233,119794,Wed Nov 01 15:16:33 +0000 2017,@AmazonHelp I have replied to the mail also check it and provide some useful reply
17234,119794,Wed Nov 01 03:55:49 +0000 2017,Going to take this in the consumer court...total fraud from amazon @AmazonHelp i will sue you guys for this ... https://t.co/R8hCqnIS4i
17239,119796,Wed Nov 01 04:26:52 +0000 2017,@AmazonHelp Please find attached screenshot https://t.co/uivHzbY3JE
17242,119796,Wed Nov 01 04:44:28 +0000 2017,@AmazonHelp I have shared the details I need immediate solution for this I have to give order today
17244,119796,Wed Nov 01 12:46:41 +0000 2017,@AmazonHelp Still I didn't received any update from your end. I have to book order today
17246,119796,Wed Nov 01 13:14:04 +0000 2017,@AmazonHelp Afternoon only I have replied. I have screenshot also. Till now I didn't received any update. After doing regular follow-up also no action
17248,119796,Thu Nov 02 18:04:44 +0000 2017,@AmazonHelp Till now also I don't received any update from your end
17251,119796,Fri Nov 03 13:17:12 +0000 2017,@AmazonHelp This is my account only. How you can say this is duplicate account.
17240,119796,Wed Nov 01 04:01:36 +0000 2017,@AmazonHelp I unable to add money to my Amazon wallet. I called customer service but no action since one month
17256,119798,Wed Nov 01 03:52:18 +0000 2017,@AmazonHelp wht explanation would you like 2 gv now as mor order got cancelled n products r returned back after waiting 4 mor thn two weeks?
17258,119798,Fri Oct 20 11:46:06 +0000 2017,@AmazonHelp whts benefit? chatted wth 1 of ur executive. aprt fr4 Sorry n Apology he has nothing 2 offer. if u cn do something better thn reply or leave
17260,119798,Fri Oct 20 11:38:45 +0000 2017,"@AmazonHelp apologies only dnt work. why last tim i was gvn assurance tht i wont repeat and now it happened again, whts your excuse now?"
17265,119799,Wed Nov 01 04:25:35 +0000 2017,@AmazonHelp I have a samsung and roku tvs. On both models I have trouble watching. The roku the most. The samsung is better but I've experienced buffer
17634,119901,Wed Nov 01 04:50:28 +0000 2017,"@115850 I am a amazon prime user, I don’t see great offers nor I see any difference between prime and non prime, what’s the point then ?"
17637,119902,Wed Nov 01 04:51:47 +0000 2017,@AmazonHelp The pick up has been arranged 5 times now and cancelled at the last moment without citing any reason!
17639,119902,Wed Nov 01 04:41:59 +0000 2017,@AmazonHelp It is a doorstep pick up but I need to bear the charges for the courier while I am struggling to get a refund for the already paid order
17641,119902,Wed Nov 01 04:10:09 +0000 2017,@AmazonHelp #pathetic customer service. New low in e-commerce. Trying to raise a return request 5 times. #Fail
17644,119903,Wed Nov 01 04:09:40 +0000 2017,@AmazonHelp Did you guys do anything?
17648,119903,Tue Oct 31 13:54:53 +0000 2017,"@AmazonHelp @7108 Found error on website, one click on $4.85 makes it $285 on card select screen https://t.co/zrzUwV6Cl1"
17652,119904,Wed Nov 01 05:04:13 +0000 2017,@AmazonHelp Collect product at my home address will pay him courier charges. Hope u help your valuable customers.?
17653,119904,Wed Nov 01 05:03:37 +0000 2017,@AmazonHelp Now I have suffer in self returning product and also not sure that courier charges will be given by Amazon or not. Please arrange person to
17654,119904,Wed Nov 01 05:02:51 +0000 2017,@AmazonHelp Why should I suffer if product is not up to the mark. We know Amazon only not to other things. I bought because of Amazon name only.
17655,119904,Wed Nov 01 05:01:57 +0000 2017,@AmazonHelp I need a solution why u r not helping consumers on self return things. M not bought product to self return. Why Amazon allows such seller
17659,119904,Wed Nov 01 05:45:53 +0000 2017,@AmazonHelp Also concern how I get my shipping charges back once self return product?
17661,119904,Wed Nov 01 19:01:44 +0000 2017,@AmazonHelp Thanks a lot for helping your consumers we always grateful to u. There is no online shopping app where problems not occur but to help
17656,119904,Wed Nov 01 04:45:08 +0000 2017,@AmazonHelp @115850 I have bought a product and now it's size is not matching I want to return it and also requested return process.
17671,119906,Fri Nov 03 04:37:55 +0000 2017,@AmazonHelp Tried that. No joy. Original echo works. New echo plus works but adding both to music group seems impossible. Select one other is unavail
17672,119906,Wed Nov 01 03:59:28 +0000 2017,Hey @115821 wth does this mean? How can the iOS app on the phone be offline? #AmazonEcho https://t.co/bsAmAY4b38
17674,119907,Wed Nov 01 04:50:59 +0000 2017,"@AmazonHelp #unprofessional order id # 
403-7503264-7181114,403-8300003-6354735,403-5491238-8117144"
17675,119907,Wed Nov 01 04:54:17 +0000 2017,@AmazonHelp #Discrimination if you can't deliver at rural locations please don't take an order but do not discriminate customers!
17676,119907,Wed Nov 01 04:53:03 +0000 2017,"@AmazonHelp Being #harrassed by the delivery guys for days, reached out to customer service multiple times but hardly any resolution !"
17682,119907,Wed Nov 01 05:15:25 +0000 2017,"@AmazonHelp Oh you are so considerate, then why can't you treat the orders you take with same consideration, #Awful customer service"
17677,119907,Wed Nov 01 05:01:53 +0000 2017,"@AmazonHelp LMK if you need more elaboration, i am free all day, i love ordering on #Amazon and then spend weeks trying to get delivery issues resolved🤣"
17678,119907,Wed Nov 01 04:18:24 +0000 2017,@AmazonHelp  where does a customer goes to share his/her concerns about the fullfillment centre
17685,119908,Wed Nov 01 04:45:56 +0000 2017,@AmazonHelp Okay👍
17686,119908,Wed Nov 01 04:15:40 +0000 2017,@AmazonHelp hey I started a Amazon prime trial..i was charged $1..wats that about ?
17889,119969,Wed Nov 01 05:50:51 +0000 2017,@AmazonHelp Yes. Once from the original date
17892,119969,Wed Nov 01 05:56:58 +0000 2017,"@AmazonHelp It was expected 10/30-10/31 so yes, it has passed."
17890,119969,Wed Nov 01 04:48:37 +0000 2017,@AmazonHelp It was updated to 10/30 later but that was also wrong
17899,119628,Wed Nov 01 05:15:56 +0000 2017,@AmazonHelp I have called already and spoken to the rep. This keeps repeating. Fire your courier managers in my locality
17903,119628,Wed Nov 01 07:13:03 +0000 2017,"@AmazonHelp Got it just now about 4 hours after it was supposedly delivered. As I said, unpredictable and non-trustworthy delivery process"
17900,119628,Wed Nov 01 04:57:16 +0000 2017,Hey @115851 unpredictable delivery processes r killing Amazon experience in India. Loyal customers like me are dissatisfied. DO SOMETHING
17907,119970,Wed Nov 01 05:20:01 +0000 2017,@AmazonHelp Thanks!
17908,119970,Wed Nov 01 03:50:21 +0000 2017,"Two DOA orders. First hard drive came bouncing in a giant box, second one crushed in a padded envelope... sigh. Refund on way. @AmazonHelp https://t.co/4bRVrNlrBy"
17912,119972,Tue Oct 31 23:09:32 +0000 2017,@AmazonHelp @119973 Es nervt das ich mich seit neusten  beinahe täglich auf. Fire tv stick neu einloggen muss 😈
17915,119974,Wed Nov 01 05:16:09 +0000 2017,@AmazonHelp I have emailed you.. can you please reply to that as your system is too slow. Or give me a call.!
17918,119974,Wed Nov 01 05:06:23 +0000 2017,@AmazonHelp Please elaborate. If the charges are of prime subscription on https://t.co/PDFhxlk2Fc then why was i charged 499 in the first place??
17921,119904,Wed Nov 01 05:08:16 +0000 2017,@AmazonHelp Know Amazon and buy products that Amazon will help his consumers in any conditions
17922,119904,Wed Nov 01 05:07:41 +0000 2017,@AmazonHelp Where consumers are suffering. Not allow such sellers to sell their products on Amazon then. Amazon name damages. Because we as consumers
17923,119904,Wed Nov 01 05:06:01 +0000 2017,@AmazonHelp Means your valuable customer have to suffer with this issue?  Then what about shipping charges? Why your customer pay from his pocket?
17924,119904,Wed Nov 01 05:06:49 +0000 2017,@AmazonHelp If product was not to the mark. And customer had to face tension of self return too with shipping charges. Is this online shopping?
17925,119904,Wed Nov 01 04:55:01 +0000 2017,@AmazonHelp @115850 at my address. Will pay then return charges. But also want to tell u this is not right that we pay self return courier cost then what's
17667,119904,Wed Nov 01 04:53:58 +0000 2017,@AmazonHelp @115850 What should I do now then. Self return is not possible as I am working professional do not have time will u arrange some one to pick it
17986,119991,Wed Nov 01 04:57:39 +0000 2017,@TMobileHelp I bought t-mobile s8 plus on Amazon and I found out it was locked.. please if it can be unlocked.. I have the unlock app
18119,120030,Wed Nov 01 05:37:57 +0000 2017,@AmazonHelp I have filled the form but I don't expect anything concrete to happen besides paying lip-service. No one comes back to say why this happens
18122,120030,Wed Nov 01 07:59:01 +0000 2017,"@AmazonHelp With @115850 Wonders will never cease! Now, with respect to my 'DELIVERED' item, i have received the following sms: ...1/n"
18128,120030,Wed Nov 01 08:43:37 +0000 2017,"@AmazonHelp 24 to 48 hours 2resolve.But WTH! First,Amazon says 'Delivered' then,says 'Item could not be delivered,as there was no one 2accept delivery'"
18123,120030,Wed Nov 01 08:07:05 +0000 2017,"@AmazonHelp This has become a joke, now. Only, I don't feel like laughing."
18124,120030,Wed Nov 01 07:59:52 +0000 2017,@AmazonHelp could not be delivered as no one was available to receive it.... 3/n
18125,120030,Wed Nov 01 08:00:48 +0000 2017,@AmazonHelp The package will be returned to us within 5 business days after two unsuccessful delivery attempts. ...4/4 WTF! NO DELIVERY ATTEMPT MADE
18120,120030,Wed Nov 01 05:12:52 +0000 2017,I'm facing more bullshitting by @115850 Another package of mine is shown 'delivered' yesterday @AmazonHelp Somethings wrong at amazon...
18134,120031,Wed Nov 01 05:19:14 +0000 2017,"@AmazonHelp HEY, I have 30 packages that need to be refunded on nov 5th which is the estimated shipping time. fake tracking. never shipped."
18136,120032,Wed Nov 01 05:37:52 +0000 2017,@AmazonHelp What is the response. I am yet to get a call from customer care
18139,120032,Wed Nov 01 06:11:05 +0000 2017,"@AmazonHelp Have already shared my registered mobile no. 9673101122, but I m currently contactable on 9818601122"
18140,120032,Wed Nov 01 06:12:00 +0000 2017,@AmazonHelp My email address is __email__
18143,120032,Wed Nov 01 06:21:19 +0000 2017,@AmazonHelp If nothing happens then I will put on FB also
18146,120032,Wed Nov 01 09:21:53 +0000 2017,@AmazonHelp Have shared the details in the above linked which was shared by u. Need early resolution from u.
18137,120032,Wed Nov 01 05:22:05 +0000 2017,"@115850 @2036 @120033 Beware of Amazon, de sell old stocks 2015 &amp; b4 on lightining sales 2 liquidate their inventory which r unreturnable https://t.co/u1318Bv12T"
18149,120034,Wed Nov 01 20:26:33 +0000 2017,"@AmazonHelp Called USPS for delivery info. Estimated hold time for the next representative is FIFTY MINUTES. As YOUR customer, I shouldn't be doing this"
18152,120034,Wed Nov 01 20:45:29 +0000 2017,"@AmazonHelp Yes, I've sent an email through your link."
18150,120034,Wed Nov 01 04:21:26 +0000 2017,@AmazonHelp I gave it another day and still not delivered. 😡
18155,120034,Tue Oct 31 00:30:12 +0000 2017,"@AmazonHelp No, is USPS even contactable, esp after hours?  I'll wait and see what happens tomorrow. Two delivery mishaps this month - one UPS, one USPS"
18157,120034,Tue Oct 31 00:17:05 +0000 2017,"@AmazonHelp USPS is the carrier. They are usually here 10 am-12 pm, so I don't know what's going on."
18159,120034,Tue Oct 31 00:09:04 +0000 2017,"Really unhappy, @AmazonHelp. I'm sitting here at home all day and I got this text a few minutes ago. https://t.co/w35PxLWI0K"
18161,120035,Wed Nov 01 05:23:16 +0000 2017,@AmazonHelp Do I have to share email thread of how they are treating to me.
18163,120035,Wed Nov 01 05:29:32 +0000 2017,"@AmazonHelp They are not solving my problem from last one month I'm in contact with them @115850 

You have to do something now"
18164,120035,Wed Nov 01 05:35:13 +0000 2017,"@AmazonHelp @115850 Please update me asap, if you are going to help or not?
I'm really fed up now and need solution asap. Give me my account access else refund"
18162,120035,Wed Nov 01 05:14:31 +0000 2017,"@AmazonHelp Please help
Your team is not providing support and information properly. They are just ingnoring my request. I need access. https://t.co/VqK97kzHrt"
18166,120035,Wed Nov 01 05:22:19 +0000 2017,"@AmazonHelp Then who will be there to regain the access of my account.

If you can't then just refund my money back and I'll go for someone else."
18168,120036,Wed Nov 01 05:23:03 +0000 2017,"@AmazonHelp Ah okay, thank you so much!"
18169,120036,Wed Nov 01 05:12:17 +0000 2017,"@AmazonHelp Accidentally bought Amazon Prime when I misread it for the free month trial, and I wanted to know if theres any way for a refund"
18171,120030,Wed Nov 01 05:25:59 +0000 2017,"@AmazonHelp Yes. I have sent a mail. I have sent a mail each time this nonsense has occurred, but it keeps happening..."
18131,120030,Wed Nov 01 05:14:22 +0000 2017,@115850 @AmazonHelp 'Handed over directly to Customer' when I'd left this place at 6:00 pm &amp; never returned for the night. Trust @115850 to do the impossible
18173,120037,Wed Nov 01 05:13:02 +0000 2017,@AmazonHelp Package yet to be received. The delivery boy must’ve signed himself or delivered to someone else. Also if possible send me photo of the sign
18174,120037,Wed Nov 01 05:11:17 +0000 2017,@AmazonHelp Your customer service has reverted saying that apparently the package has been delivered and signed by receipt my yesterday. Not true.
18177,120037,Tue Oct 31 15:48:59 +0000 2017,@115850 @AmazonHelp Does you app have a feedback option “product not delivered” ?
18178,120037,Tue Oct 31 15:47:02 +0000 2017,@115850 i have received a message that product has been delivered whereas it hasn’t been delivered. Second time happened @AmazonHelp
18181,120035,Wed Nov 01 05:19:11 +0000 2017,"@AmazonHelp Yes, that email is asking for my bank details not sure why but I responded back to them. Still its on hold

Please help"
18185,120037,Wed Nov 01 05:15:49 +0000 2017,"@AmazonHelp I am not going to do anything more. If package not recd by nov 8,2017 then I will revert"
18187,120039,Wed Nov 01 19:17:55 +0000 2017,"@AmazonHelp They have promised me that my cashback of INR 1500 will be received by 5th November, hope this doesn't repeat in future. Thanks #AmazonIndia"
18190,120039,Sun Nov 05 03:55:02 +0000 2017,"@AmazonHelp @115850  @120040
Even after your team's promise, I have not received my cashback of INR1500 before deadline given by them."
18193,120039,Sun Nov 05 12:42:22 +0000 2017,"@AmazonHelp @115850 @120040 Wow this is great, now again i am getting mail that max eligible cashback is INR450. What the heck is wrong with Amazon support. @115850"
18195,120039,Sun Nov 05 13:03:17 +0000 2017,"@AmazonHelp @115850 @120040 I have mailed 3-4 times after that but i am still getting the same standard email, exact same mail"
18198,120039,Sun Nov 05 13:32:25 +0000 2017,@AmazonHelp On 1st Nov your team agreed in mail for cashback of INR1500 and now someone else from your team is saying max INR450. This Is cheating.
18199,120039,Thu Nov 09 04:51:14 +0000 2017,@AmazonHelp @120040 #AmazonIndia  Expecting your customers to take screenshots of every offer is way too much. I trusted Amazon but the way they treat their customers now a days is ridiculous. Now i don't want any cashback and  credits of Kindle account but treat your customers properly.
18188,120039,Wed Nov 01 05:09:25 +0000 2017,"@AmazonHelp I have submitted all the required details, please do the necessary else i'll have to go to consumer forum this time :("
18202,120039,Wed Nov 01 04:21:27 +0000 2017,"@AmazonHelp #AmazonIndia ordered echo plus on 6th October, till now have not recieved any cashback. Now customer care is saying i am eligible for (1/2)"
18206,120039,Tue Oct 31 06:17:16 +0000 2017,"#amazonindia Since when Amazon has started cheating its customers ?🤔
Feeling cheated as i ordered Amazon echo plus on 6th october."
18209,120041,Wed Nov 01 05:10:10 +0000 2017,@115850. Thanks Joyeeta(customer service) for AMAZON service. Didn't opted for faster delivery still got it when i emailed you its urgent.
18378,120085,Wed Nov 01 06:03:52 +0000 2017,@AmazonHelp わわ、ご丁寧に返信頂き、ありがとうございます(_ _*)もしかしたらそうなのかも知れません💦引き落とし確認前に購入してしまった物があるので、取り敢えず月会費に変更してみました。次月利用予定なければキャンセルする予定です。
18379,120085,Wed Nov 01 05:40:01 +0000 2017,何でかいつの間にか勝手にAmazonプライム会員になってて年会費まで引き落とされてた。。。寝ぼけてポチッちゃったのかな(˘•ω•˘ ).｡oஇｳｰﾝ...
18382,120086,Wed Nov 01 05:50:07 +0000 2017,"@AmazonHelp So this order 407-7402036-7182732
Placed on 30th and supposed to reach me on 2nd  November
Now is this as per amazon prime delivery std ??"
18387,120086,Wed Nov 01 06:03:49 +0000 2017,@AmazonHelp I rather not take prime then and use the normal service as I don’t see any diff or advantages
18390,120086,Wed Nov 01 06:03:15 +0000 2017,@AmazonHelp Not interested in feedback and stuff..I want to know what is advantages of prime if still delivery is same or normal like other
18383,120086,Wed Nov 01 05:36:05 +0000 2017,@AmazonHelp Placed the order on 30th October and I am getting it on 2nd November
18392,120086,Wed Nov 01 05:21:28 +0000 2017,@115850  what’s the use of amazon prime membership if the product reaches me after 2 days of placing the order .. al false promises
18397,120088,Wed Nov 01 05:23:18 +0000 2017,@115821 9327091224.check account by this  number.last order is processed for refund.last two days i was calling to Amazon but cant receive my call
18399,120088,Tue Oct 31 18:57:56 +0000 2017,"@115821  i cant receive my refund ...
Last 30 days i calling 30 time in Amazon but can't solved my problem by amazon..i call minimum 30 time"
18404,120090,Wed Nov 01 05:59:00 +0000 2017,@AmazonHelp 丁寧にありがとうございます
18408,120091,Wed Nov 01 05:28:00 +0000 2017,amazon japan still hasn’t verified my bank account and i’m getting STRESSED
18410,120092,Wed Nov 01 05:33:20 +0000 2017,@AmazonHelp Hahaha. Reported multiple times...even spoke to ur so called customer service.. no help...
18413,120092,Wed Nov 01 06:20:05 +0000 2017,@AmazonHelp Call me on 9873388201. I have already spent a good part of my day taking to ur useless customer service and chatting. Not going to fill.
18416,120092,Wed Nov 01 10:01:51 +0000 2017,@AmazonHelp Forget it.
18418,120093,Wed Nov 01 05:52:55 +0000 2017,@AmazonHelp 連絡しましたよ。仕様だそうで。どういうつもりか存じませんが、かなり問題のある仕様だと思いますが。
18421,120093,Wed Nov 01 06:12:13 +0000 2017,@AmazonHelp そんな気もないのに、この様な形式のみの返信は無意味だと思いますが。
18419,120093,Wed Nov 01 05:25:15 +0000 2017,Amazonプライム。年会費の引き落としが登録カードで不能であった場合、利用履歴にある他のカードで引き落としをする仕様になっている疑いあり。なんじゃ？この仕様。しかも利用者はそんな設定をした認識はないわけで。。とんでもないトラブル事案だと思うんだが、関係者の方はどう思うんだろ？
18423,120094,Wed Nov 01 05:42:40 +0000 2017,@AmazonHelp はい^ ^すぐに架空請求だと分かりました。ありがとうございます。
18676,120166,Wed Nov 01 05:42:14 +0000 2017,"@AmazonHelp Hi  I sent all you requested with no reply since.SO sad about that! 
I still have hope you will keep your word in a timely manner!"
18677,120166,Thu Sep 21 11:11:05 +0000 2017,@AmazonHelp logistics dpt  created ticket 24 hrs ago with no  response as promised😢. Feeling so disappointed word was not kept !  #feeling unimportant
18679,120166,Mon Sep 18 23:34:35 +0000 2017,"@115821  
Amazon truck damaged my lawn my lawn .Love Amazon . So sad no one called me back today as promised! Why?"
18681,120167,Wed Nov 01 11:45:23 +0000 2017,@AmazonHelp Amazon is refunding his money in 7-10 business days. Thing is this was his birthday gift and had a new game to play Friday.
18689,120171,Wed Nov 01 05:46:30 +0000 2017,@AmazonHelp What do you mean prices are ever changing? Is @115850 a stock exchange? And how can you charge more than MRP? Should I sue you?
18697,120173,Thu Nov 02 03:16:48 +0000 2017,@AmazonHelp U kindly refund the amount back .. I have sent back the product and I demand a refund for the same .never had such dissaponments wit amazon
18700,120173,Sat Nov 04 02:57:36 +0000 2017,@AmazonHelp Do not make us helpless and kindly refund my amount ..
18702,120173,Sat Nov 04 12:58:46 +0000 2017,@AmazonHelp It says wrong product has sent .. refund cannot be given ... u kindly ask ur courier guy n confirm me what was given to him ..
18698,120173,Wed Nov 01 05:38:05 +0000 2017,@AmazonHelp Have sent the prouduct back .. and after a month ur complaining that the product sent is wrong .. @AmazonHelp
18705,120173,Mon Oct 30 13:47:14 +0000 2017,"@115850 @115821 @AmazonHelp Order no 408-9297978-3842763"".
Men's Polo (8907036565225_USTS1840_M_Apricot)"".#refund not recd..been 2 weeks"
18708,120174,Wed Nov 01 05:54:36 +0000 2017,@AmazonHelp Also when will Amazon prime music be available for Indian users of Alexa?
18712,120174,Wed Nov 01 16:13:44 +0000 2017,@AmazonHelp How do I check if prime music is working on my echo device?
18709,120174,Wed Nov 01 05:19:36 +0000 2017,@AmazonHelp why is Videos option missing in the skills for Alexa in India? Not able to connect my fire TV.
18715,120175,Wed Nov 01 05:52:19 +0000 2017,@AmazonHelp I am assuming it's by Amazon since I chose Amazon global priority shipping. https://t.co/C9vq5RkuuV this is the link to the product page.
18718,120175,Thu Nov 02 12:40:36 +0000 2017,@AmazonHelp I contacted customer support by chat&amp;was told to wait for 72 hrs while investigating.:/ This has happened to others for over a week though
18721,120176,Wed Nov 22 15:23:30 +0000 2017,"@AmazonHelp Seems like it's a random issue, checked just now mike and molly episodes are back"
18722,120176,Wed Nov 22 14:41:53 +0000 2017,@AmazonHelp Till now I have noticed it in a couple of episodes of mike and molly and also in 'the middle'
18727,120177,Wed Nov 22 15:13:53 +0000 2017,@AmazonHelp Each one says it’s arriving “Today” by 8pm. Will attach screen grabs. https://t.co/65zKz422wf
18729,120177,Wed Nov 22 15:14:06 +0000 2017,@AmazonHelp  https://t.co/LzRfyE5m3q
18731,120177,Wed Nov 22 15:23:03 +0000 2017,@AmazonHelp The carrier is USPS.
18733,120177,Wed Nov 22 16:14:23 +0000 2017,"@AmazonHelp Thank you, I will get in touch."
18894,120224,Wed Nov 01 05:53:21 +0000 2017,"@115850 Funny!Yesterday prime account activation was rs499 , today 999 with 500 cash back into amazon pay . Creepy offer for intense user https://t.co/b0DdLAmFoe"
18897,120225,Wed Nov 01 06:08:47 +0000 2017,@AmazonHelp Yes.. not single call got regarding that since Saturday.. I want to return this products and never want to purchase again with amazon
18899,120225,Sun Oct 29 14:45:39 +0000 2017,@AmazonHelp Yes.. we got after 1 week from estimated date and still waiting for installation
18908,120227,Thu Nov 02 15:55:51 +0000 2017,@AmazonHelp In the last four days U people are not able to arrange the pick up??? Is there any time limit for this to solve the issue???
18911,120227,Thu Nov 02 16:29:32 +0000 2017,@AmazonHelp Where you send correspondence ?? I did not get any correspondence.
18913,120227,Thu Nov 02 16:46:48 +0000 2017,@AmazonHelp I did not get any kindly resend.
18916,120227,Fri Nov 03 09:51:51 +0000 2017,@AmazonHelp @115850 @AmazonHelp @115821 . In the last 5 working days u ppl  not able to arrange pick up.I m waiting for return since 30 days.
18918,120227,Fri Nov 03 10:56:15 +0000 2017,@AmazonHelp I had already submitted the info 5days ago.i don’t understand why u are asking again??
18920,120227,Fri Nov 03 10:56:42 +0000 2017,@AmazonHelp Once again I submitted please check
18923,120227,Sun Nov 05 12:34:47 +0000 2017,@AmazonHelp Is there any update??
18925,120227,Sun Nov 05 12:45:50 +0000 2017,@AmazonHelp Now which information left to give u???kindly read previous msg.
18928,120227,Tue Nov 07 07:47:50 +0000 2017,@AmazonHelp Is there any update apart from making fool to the customer.
18929,120227,Tue Nov 07 07:46:58 +0000 2017,@AmazonHelp You people always escalated issue and for another 24 hours.kindly do something substantial.still issue is unresolved. such a poor service.
18932,120227,Tue Nov 07 14:28:52 +0000 2017,@AmazonHelp You people are compelled me to remove amazon app.sorry but your service is disastrous &amp; suggest people not to use amazon.
18933,120227,Tue Nov 07 14:24:27 +0000 2017,@AmazonHelp When will be the earliest?? 1 more month?
18936,120227,Wed Nov 08 15:24:53 +0000 2017,@AmazonHelp When u will be get back with update???
18938,120227,Fri Nov 10 07:40:37 +0000 2017,@AmazonHelp Is there any progress???
18934,120227,Tue Nov 07 14:29:52 +0000 2017,@AmazonHelp Amazon is clearly indulge in fraudulent activities.Thank for ur service so far.
18939,120227,Fri Nov 03 11:02:04 +0000 2017,@AmazonHelp Sure.I m waiting since 30 days.
18919,120227,Fri Nov 03 10:55:09 +0000 2017,@AmazonHelp  https://t.co/9QpAMYZbaJ
18909,120227,Wed Nov 01 05:55:57 +0000 2017,@AmazonHelp I would like to know what action taken from your side regarding my issue apart from regret emails??
18941,120227,Sun Oct 29 12:24:27 +0000 2017,@115850 Amazon is unable to pick return request in last 25 days?? https://t.co/knb0Vgnrt7
18944,120228,Wed Nov 01 06:12:04 +0000 2017,"@AmazonHelp I know that... But nobody is gonna do anything wrong with my order id.
So provide a proper resolution."
18948,120228,Wed Nov 01 06:11:24 +0000 2017,"@AmazonHelp Then what do I do now ??
You guys have frustrated me.."
18949,120228,Wed Nov 01 06:11:02 +0000 2017,"@AmazonHelp Yes you missed it completely and made a blunder.
Call me on 9140560819 for more understanding"
18952,120228,Wed Nov 01 07:34:13 +0000 2017,@AmazonHelp Done this. What about resolution ??
18954,120228,Fri Nov 03 06:07:08 +0000 2017,"@AmazonHelp No resolution is provided yet.
Contact number: 9140560819"
18957,120228,Fri Nov 03 06:29:13 +0000 2017,@AmazonHelp I need a proper compensation and full refund of my order. Contact me on 9140560819 for any other detail.
18960,120228,Fri Nov 03 06:47:35 +0000 2017,@AmazonHelp I want a proper resolution here...
18964,120229,Wed Nov 01 06:10:16 +0000 2017,@AmazonHelp Then how should I reach you for assistance
18971,120231,Wed Nov 01 06:09:44 +0000 2017,@AmazonHelp @115833 What is 2nd Generation? I have Amazon Echo from US ? Not the Echo Dot.
18972,120231,Wed Nov 01 05:49:04 +0000 2017,"@115833 @AmazonHelp Will echo devices bought from US work in India, as ECHO has already been launched here ?"
18975,120232,Wed Nov 01 05:49:45 +0000 2017,@AmazonHelp Provided my details hope I will get a resolution
18978,120232,Tue Oct 31 17:41:50 +0000 2017,@AmazonHelp I have already tried that option so hopeing you could provide better option
18981,120232,Tue Oct 31 17:29:29 +0000 2017,@AmazonHelp And secondly I would like to know if it was out of stock how I was able to place the order
18982,120232,Tue Oct 31 17:26:55 +0000 2017,@AmazonHelp First of all a assured by calling about the delivery and both time they said it will be delivered and now it's canceled.
19108,120259,Wed Nov 01 06:49:39 +0000 2017,"@AmazonHelp Not Amazon customer service, that’s what’s down. Way down."
19109,120259,Wed Nov 01 06:16:59 +0000 2017,@AmazonHelp
19112,120260,Wed Nov 01 06:30:49 +0000 2017,@AmazonHelp This contest commences from today.There was a similar contest whose last date was 31st oct 2017.
19113,120260,Wed Nov 01 06:35:48 +0000 2017,@AmazonHelp The earliest contest participation date was from 13th september 2017 to 31st october 2017.
19114,120260,Wed Nov 01 06:17:47 +0000 2017,@115850 : By what date will you publish the result of Amazon App Jackpot Contest which ended  yesterday i.e 31st Oct 2017 ?
19117,120261,Wed Nov 01 07:02:40 +0000 2017,@AmazonHelp i know but i call all courier serviece they people cant home pick up so please arrange from your hand.
19118,120261,Wed Nov 01 06:11:23 +0000 2017,@AmazonHelp can u ready for return pick up i receive damage product
19120,120261,Tue Oct 31 15:59:27 +0000 2017,@AmazonHelp Please pick up from your hand . I get also damage product from your hand
19123,120261,Tue Oct 31 13:50:12 +0000 2017,@AmazonHelp I allready replied. I clearly say that please pick up from your hand.
19125,120261,Tue Oct 31 13:34:51 +0000 2017,@AmazonHelp I already call your linked courier service they all not ready for home pick up and some courier service cha rges is very high
19127,120261,Tue Oct 31 13:23:18 +0000 2017,@AmazonHelp U people allready reply me and now say we cant access?
19130,120261,Tue Oct 31 13:05:08 +0000 2017,@AmazonHelp Its very headache so please pick up from your hand. I dont pick up any charges for courier so please arrange from u.
19132,120261,Tue Oct 31 11:09:01 +0000 2017,@AmazonHelp Its not my issue for return pick up. U people not mention any where before purchase product otherwise i think about purchase this order.
19137,115850,Sun Oct 29 06:05:04 +0000 2017,Don't get spooked by long delivery times. Get speedy delivery on your orders from Amazon. https://t.co/XPdU2P80Dw
19184,120230,Wed Nov 01 06:34:06 +0000 2017,@AmazonHelp My orders are fine. I also still have access to you by way of my old Email. I just can't change my new Email address for the old one..
19186,120230,Wed Nov 01 06:37:34 +0000 2017,@AmazonHelp As far as The gloves made from HUMAN SKIN from THE HANNIBAL HOWES CLOTHING LINE. I'm sure they're selling fine. Who else but YOU &amp; HH would
19187,120230,Wed Nov 01 06:37:44 +0000 2017,@AmazonHelp sell them.  ;)
19190,120262,Wed Nov 01 07:23:34 +0000 2017,@AmazonHelp I’ve had one saying it will be late but no reason why
